SCRUB_DC_NO,SCRUB_Category_no,Year,Week
3,181,2021,48
3,236,2021,48
3,200,2021,48
3,5,2021,48
3,13,2021,48
3,259,2021,48
3,77,2021,48
3,290,2021,48
3,1,2021,48
3,323,2021,48
3,25,2021,48
3,245,2021,48
3,249,2021,48
3,26,2021,48
3,295,2021,48
3,97,2021,48
3,140,2021,48
3,282,2021,48
3,335,2021,48
3,275,2021,48
3,215,2021,48
3,26,2021,48
3,161,2021,48
3,323,2021,48
3,284,2021,48
3,71,2021,48
3,48,2021,48
3,280,2021,48
3,117,2021,48
3,29,2021,48
3,118,2021,48
3,253,2021,48
3,145,2021,48
3,260,2021,48
3,56,2021,48
3,260,2021,48
3,284,2021,48
3,219,2021,48
3,97,2021,48
3,105,2021,48
3,107,2021,48
3,323,2021,48
3,299,2021,48
3,11,2021,48
3,305,2021,48
3,255,2021,48
3,287,2021,48
3,52,2021,48
3,318,2021,48
3,84,2021,48
3,311,2021,48
3,152,2021,48
3,224,2021,48
3,244,2021,48
3,85,2021,48
3,212,2021,48
3,310,2021,48
3,324,2021,48
3,250,2021,48
3,246,2021,48
3,314,2021,48
3,30,2021,48
3,329,2021,48
3,241,2021,48
3,119,2021,48
3,39,2021,48
3,26,2021,48
3,73,2021,48
3,249,2021,48
3,196,2021,48
3,346,2021,48
3,53,2021,48
3,255,2021,48
3,25,2021,48
3,331,2021,48
3,173,2021,48
3,83,2021,48
3,82,2021,48
3,272,2021,48
3,324,2021,48
3,124,2021,48
3,219,2021,48
3,188,2021,48
3,314,2021,48
3,86,2021,48
3,19,2021,48
3,17,2021,48
3,256,2021,48
3,53,2021,49
3,172,2021,49
3,83,2021,49
3,1,2021,49
3,1,2021,49
3,115,2021,49
3,34,2021,49
3,50,2021,49
3,143,2021,49
3,181,2021,49
3,65,2021,49
3,243,2021,49
3,39,2021,49
3,272,2021,49
3,204,2021,49
3,308,2021,49
3,193,2021,49
3,223,2021,49
3,7,2021,49
3,222,2021,49
3,280,2021,49
3,101,2021,49
3,153,2021,49
3,323,2021,49
3,25,2021,49
3,29,2021,49
3,235,2021,49
3,256,2021,49
3,113,2021,49
3,339,2021,49
3,14,2021,49
3,222,2021,49
3,3,2021,49
3,42,2021,49
3,210,2021,49
3,139,2021,49
3,97,2021,49
3,224,2021,49
3,312,2021,49
3,323,2021,49
3,48,2021,49
3,57,2021,49
3,257,2021,49
3,190,2021,49
3,103,2021,49
3,157,2021,49
3,298,2021,49
3,48,2021,49
3,225,2021,49
3,26,2021,49
3,231,2021,49
3,338,2021,49
3,289,2021,49
3,125,2021,49
3,238,2021,49
3,268,2021,49
3,210,2021,49
3,75,2021,49
3,46,2021,49
3,22,2021,49
3,298,2021,49
3,246,2021,49
3,38,2021,49
3,161,2021,49
3,25,2021,49
3,64,2021,49
3,199,2021,49
3,331,2021,49
3,258,2021,49
3,83,2021,49
3,216,2021,49
3,220,2021,49
3,314,2021,49
3,158,2021,49
3,200,2021,49
3,54,2021,49
3,121,2021,49
3,262,2021,49
3,40,2021,49
3,108,2021,49
3,75,2021,49
3,117,2021,49
3,182,2021,49
3,103,2021,49
3,113,2021,49
3,253,2021,49
3,310,2021,49
3,299,2021,49
3,81,2021,49
3,138,2021,49
3,211,2021,49
3,1,2021,49
3,235,2021,49
3,118,2021,49
3,130,2021,49
3,87,2021,49
3,215,2021,49
3,342,2021,49
3,340,2021,49
3,249,2021,49
3,119,2021,49
3,251,2021,49
3,207,2021,49
3,6,2021,49
3,329,2021,49
3,24,2021,49
3,333,2021,49
3,144,2021,49
3,267,2021,49
3,249,2021,49
3,162,2021,49
3,70,2021,49
3,199,2021,49
3,58,2021,49
3,69,2021,49
3,334,2021,49
3,306,2021,49
3,252,2021,49
3,99,2021,49
3,308,2021,49
3,286,2021,49
3,275,2021,49
3,139,2021,49
3,164,2021,49
3,196,2021,49
3,174,2021,49
3,338,2021,49
3,183,2021,49
3,172,2021,49
3,156,2021,49
3,296,2021,49
3,184,2021,49
3,314,2021,49
3,221,2021,49
3,179,2021,49
3,204,2021,49
3,342,2021,49
3,214,2021,49
3,322,2021,49
3,208,2021,49
3,232,2021,49
3,283,2021,49
3,283,2021,49
3,234,2021,49
3,222,2021,49
3,71,2021,49
3,335,2021,49
3,329,2021,49
3,1,2021,49
3,232,2021,49
3,112,2021,49
3,161,2021,49
3,49,2021,49
3,136,2021,49
3,164,2021,49
3,24,2021,49
3,76,2021,49
3,275,2021,49
3,287,2021,49
3,130,2021,49
3,343,2021,49
3,168,2021,49
3,69,2021,49
3,242,2021,49
3,151,2021,49
3,117,2021,49
3,178,2021,49
3,292,2021,49
3,166,2021,49
3,319,2021,49
3,172,2021,49
3,217,2021,49
3,177,2021,49
3,35,2021,49
3,148,2021,49
3,346,2021,49
3,64,2021,49
3,48,2021,49
3,239,2021,49
3,125,2021,49
3,192,2021,49
3,167,2021,49
3,244,2021,49
3,259,2021,49
3,246,2021,49
3,341,2021,49
3,15,2021,49
3,250,2021,49
3,45,2021,49
3,126,2021,49
3,176,2021,49
3,285,2021,49
3,294,2021,49
3,58,2021,49
3,315,2021,49
3,102,2021,49
3,67,2021,49
3,45,2021,49
3,194,2021,49
3,222,2021,49
3,161,2021,49
3,304,2021,49
3,208,2021,49
3,296,2021,49
3,74,2021,49
3,89,2021,50
3,58,2021,50
3,286,2021,50
3,62,2021,50
3,245,2021,50
3,6,2021,50
3,1,2021,50
3,208,2021,50
3,250,2021,50
3,258,2021,50
3,138,2021,50
3,324,2021,50
3,228,2021,50
3,335,2021,50
3,289,2021,50
3,93,2021,50
3,235,2021,50
3,133,2021,50
3,286,2021,50
3,219,2021,50
3,114,2021,50
3,4,2021,50
3,162,2021,50
3,37,2021,50
3,30,2021,50
3,89,2021,50
3,291,2021,50
3,126,2021,50
3,317,2021,50
3,33,2021,50
3,207,2021,50
3,174,2021,50
3,190,2021,50
3,294,2021,50
3,145,2021,50
3,291,2021,50
3,77,2021,50
3,272,2021,50
3,228,2021,50
3,18,2021,50
3,224,2021,50
3,46,2021,50
3,133,2021,50
3,217,2021,50
3,158,2021,50
3,289,2021,50
3,142,2021,50
3,81,2021,50
3,307,2021,50
3,253,2021,50
3,102,2021,50
3,311,2021,50
3,306,2021,50
3,135,2021,50
3,130,2021,50
3,101,2021,50
3,230,2021,50
3,318,2021,50
3,126,2021,50
3,58,2021,50
3,290,2021,50
3,289,2021,50
3,161,2021,50
3,290,2021,50
3,165,2021,50
3,261,2021,50
3,176,2021,50
3,20,2021,50
3,152,2021,50
3,317,2021,50
3,275,2021,50
3,193,2021,50
3,14,2021,50
3,233,2021,50
3,183,2021,50
3,283,2021,50
3,200,2021,50
3,252,2021,50
3,227,2021,50
3,138,2021,50
3,62,2021,50
3,314,2021,50
3,1,2021,50
3,106,2021,50
3,98,2021,50
3,194,2021,50
3,101,2021,50
3,129,2021,50
3,94,2021,50
3,174,2021,50
3,69,2021,50
3,85,2021,50
3,46,2021,50
3,163,2021,50
3,72,2021,50
3,316,2021,50
3,52,2021,50
3,197,2021,50
3,307,2021,50
3,96,2021,50
3,346,2021,50
3,280,2021,50
3,324,2021,50
3,10,2021,50
3,49,2021,50
3,219,2021,50
3,139,2021,50
3,166,2021,50
3,55,2021,50
3,171,2021,50
3,168,2021,50
3,296,2021,50
3,138,2021,50
3,290,2021,50
3,11,2021,50
3,135,2021,50
3,78,2021,50
3,177,2021,50
3,70,2021,50
3,191,2021,50
3,204,2021,50
3,213,2021,50
3,119,2021,50
3,14,2021,50
3,44,2021,50
3,65,2021,50
3,4,2021,50
3,225,2021,50
3,30,2021,50
3,245,2021,50
3,58,2021,50
3,244,2021,50
3,207,2021,50
3,41,2021,50
3,177,2021,50
3,75,2021,50
3,10,2021,50
3,147,2021,50
3,105,2021,50
3,16,2021,50
3,33,2021,50
3,5,2021,50
3,114,2021,50
3,29,2021,50
3,237,2021,50
3,5,2021,50
3,228,2021,50
3,253,2021,50
3,51,2021,50
3,170,2021,50
3,59,2021,50
3,187,2021,50
3,41,2021,50
3,3,2021,50
3,326,2021,50
3,205,2021,50
3,277,2021,50
3,36,2021,50
3,50,2021,50
3,240,2021,50
3,45,2021,50
3,331,2021,50
3,183,2021,50
3,35,2021,50
3,204,2021,50
3,14,2021,50
3,110,2021,50
3,149,2021,50
3,9,2021,50
3,36,2021,50
3,61,2021,50
3,50,2021,50
3,183,2021,50
3,197,2021,50
3,312,2021,50
3,274,2021,50
3,110,2021,50
3,154,2021,50
3,104,2021,50
3,99,2021,50
3,229,2021,50
3,234,2021,50
3,310,2021,50
3,120,2021,50
3,184,2021,50
3,281,2021,50
3,194,2021,50
3,343,2021,50
3,231,2021,50
3,270,2021,50
3,194,2021,50
3,286,2021,50
3,308,2021,50
3,71,2021,50
3,31,2021,50
3,290,2021,50
3,104,2021,50
3,170,2021,50
3,339,2021,50
3,57,2021,50
3,264,2021,50
3,74,2021,50
3,293,2021,50
3,260,2021,50
3,234,2021,50
3,140,2021,50
3,284,2021,51
3,245,2021,51
3,18,2021,51
3,174,2021,51
3,220,2021,51
3,52,2021,51
3,236,2021,51
3,273,2021,51
3,194,2021,51
3,242,2021,51
3,190,2021,51
3,256,2021,51
3,21,2021,51
3,186,2021,51
3,331,2021,51
3,139,2021,51
3,332,2021,51
3,7,2021,51
3,344,2021,51
3,62,2021,51
3,256,2021,51
3,101,2021,51
3,110,2021,51
3,230,2021,51
3,204,2021,51
3,263,2021,51
3,282,2021,51
3,344,2021,51
3,179,2021,51
3,267,2021,51
3,10,2021,51
3,342,2021,51
3,275,2021,51
3,285,2021,51
3,305,2021,51
3,83,2021,51
3,331,2021,51
3,105,2021,51
3,105,2021,51
3,112,2021,51
3,164,2021,51
3,192,2021,51
3,93,2021,51
3,17,2021,51
3,10,2021,51
3,58,2021,51
3,43,2021,51
3,294,2021,51
3,256,2021,51
3,31,2021,51
3,21,2021,51
3,183,2021,51
3,182,2021,51
3,325,2021,51
3,294,2021,51
3,150,2021,51
3,91,2021,51
3,334,2021,51
3,19,2021,51
3,30,2021,51
3,182,2021,51
3,133,2021,51
3,39,2021,51
3,69,2021,51
3,233,2021,51
3,306,2021,51
3,150,2021,51
3,192,2021,51
3,340,2021,51
3,55,2021,51
3,340,2021,51
3,61,2021,51
3,247,2021,51
3,72,2021,51
3,217,2021,51
3,112,2021,51
3,87,2021,51
3,220,2021,51
3,95,2021,51
3,245,2021,51
3,294,2021,51
3,215,2021,51
3,332,2021,51
3,344,2021,51
3,52,2021,51
3,259,2021,51
3,285,2021,51
3,129,2021,51
3,346,2021,51
3,129,2021,51
3,305,2021,51
3,114,2021,51
3,149,2021,51
3,185,2021,51
3,23,2021,51
3,34,2021,51
3,7,2021,51
3,42,2021,51
3,335,2021,51
3,136,2021,51
3,7,2021,51
3,61,2021,51
3,300,2021,51
3,192,2021,51
3,65,2021,51
3,235,2021,51
3,83,2021,51
3,324,2021,51
3,155,2021,51
3,224,2021,51
3,64,2021,51
3,156,2021,51
3,72,2021,51
3,148,2021,51
3,175,2021,51
3,17,2021,51
3,131,2021,51
3,106,2021,51
3,263,2021,51
3,96,2021,51
3,234,2021,51
3,58,2021,51
3,337,2021,51
3,171,2021,51
3,190,2021,51
3,103,2021,51
3,204,2021,51
3,337,2021,51
3,102,2021,51
3,108,2021,51
3,315,2021,51
3,14,2021,51
3,33,2021,51
3,257,2021,51
3,25,2021,51
3,334,2021,51
3,313,2021,51
3,277,2021,51
3,333,2021,51
3,122,2021,51
3,208,2021,51
3,104,2021,51
3,52,2021,51
3,235,2021,51
3,77,2021,51
3,305,2021,51
3,225,2021,51
3,236,2021,51
3,164,2021,51
3,298,2021,51
3,53,2021,51
3,294,2021,51
3,168,2021,51
3,83,2021,51
3,343,2021,51
3,52,2021,51
3,291,2021,51
3,125,2021,51
3,77,2021,51
3,136,2021,51
3,205,2021,51
3,261,2021,51
3,304,2021,51
3,52,2021,51
3,125,2021,51
3,273,2021,51
3,311,2021,51
3,230,2021,51
3,129,2021,51
3,114,2021,51
3,223,2021,51
3,128,2021,51
3,50,2021,51
3,76,2021,51
3,122,2021,51
3,182,2021,51
3,193,2021,51
3,6,2021,51
3,251,2021,51
3,257,2021,51
3,247,2021,51
3,257,2021,51
3,126,2021,51
3,276,2021,51
3,202,2021,52
3,101,2021,52
3,91,2021,52
3,343,2021,52
3,86,2021,52
3,239,2021,52
3,305,2021,52
3,21,2021,52
3,6,2021,52
3,139,2021,52
3,51,2021,52
3,25,2021,52
3,239,2021,52
3,329,2021,52
3,166,2021,52
3,94,2021,52
3,26,2021,52
3,32,2021,52
3,297,2021,52
3,175,2021,52
3,292,2021,52
3,257,2021,52
3,328,2021,52
3,115,2021,52
3,131,2021,52
3,232,2021,52
3,159,2021,52
3,255,2021,52
3,305,2021,52
3,27,2021,52
3,278,2021,52
3,46,2021,52
3,338,2021,52
3,45,2021,52
3,246,2021,52
3,310,2021,52
3,324,2021,52
3,155,2021,52
3,103,2021,52
3,194,2021,52
3,295,2021,52
3,94,2021,52
3,56,2021,52
3,45,2021,52
3,332,2021,52
3,238,2021,52
3,81,2021,52
3,127,2021,52
3,268,2021,52
3,7,2021,52
65,111,2021,52
65,125,2021,52
65,150,2021,52
65,64,2021,52
65,46,2021,52
65,182,2021,52
65,69,2021,52
65,177,2021,52
65,304,2021,52
65,300,2021,52
65,177,2021,52
65,197,2021,52
65,190,2021,52
65,44,2021,52
65,62,2021,52
65,136,2021,52
65,192,2021,52
65,284,2021,52
65,305,2021,52
65,85,2021,52
65,1,2021,52
65,299,2021,52
65,139,2021,52
65,220,2021,52
65,299,2021,52
65,264,2021,52
65,268,2021,52
65,236,2021,52
65,197,2021,52
65,245,2021,52
65,4,2021,52
65,7,2021,52
65,201,2021,52
65,265,2021,52
65,225,2021,52
65,23,2021,52
65,71,2021,52
65,344,2021,52
65,133,2021,52
65,297,2021,52
65,29,2021,52
65,254,2021,52
65,226,2021,52
65,16,2021,52
65,223,2021,52
65,33,2021,52
65,141,2021,52
65,324,2021,52
65,51,2021,52
65,328,2021,52
65,270,2021,52
65,141,2021,52
65,318,2021,52
65,129,2021,52
65,126,2021,52
65,107,2021,52
65,64,2021,52
65,131,2021,52
65,230,2021,52
65,164,2021,52
65,264,2021,52
65,279,2021,52
65,261,2021,52
65,29,2021,52
65,184,2021,52
65,166,2021,52
65,83,2021,52
65,89,2021,52
65,304,2021,52
65,343,2021,52
65,251,2021,52
65,8,2021,52
65,214,2021,52
65,257,2021,52
65,96,2021,52
65,249,2021,52
65,77,2021,52
65,193,2021,52
65,88,2021,52
65,199,2021,52
65,78,2021,52
65,122,2021,52
65,249,2021,52
65,313,2021,52
65,254,2021,52
65,101,2021,52
65,293,2021,52
65,53,2021,52
65,77,2021,52
65,82,2021,52
65,335,2021,52
65,38,2021,52
65,333,2021,52
65,173,2021,52
65,347,2021,52
65,107,2021,52
65,16,2021,52
65,346,2021,52
65,314,2021,52
65,88,2021,52
65,48,2021,52
65,161,2021,52
65,47,2021,52
65,231,2021,52
65,180,2021,52
65,291,2021,52
65,328,2021,52
65,207,2021,52
65,150,2021,52
65,280,2021,52
65,266,2021,52
65,84,2021,52
65,220,2021,52
65,174,2021,52
65,266,2021,52
65,159,2021,52
65,285,2021,52
65,247,2021,52
65,179,2021,52
65,169,2021,52
65,106,2021,52
65,73,2021,52
65,129,2021,52
65,39,2021,52
65,325,2021,52
65,311,2021,52
65,318,2021,52
65,244,2021,52
65,184,2021,52
65,229,2021,52
65,11,2021,52
65,2,2021,52
65,171,2021,52
65,220,2021,52
65,194,2021,52
65,254,2021,52
65,52,2021,52
65,333,2021,52
65,51,2021,52
65,240,2021,52
65,16,2021,52
65,146,2021,52
65,210,2021,52
65,30,2021,52
65,100,2021,52
65,214,2021,52
65,281,2021,52
65,126,2021,52
65,105,2021,52
65,86,2021,52
65,102,2021,52
65,125,2021,52
65,100,2021,52
65,340,2021,52
65,72,2021,52
65,332,2021,52
65,123,2021,52
65,81,2021,52
65,281,2021,52
65,111,2021,52
65,57,2021,52
65,58,2021,52
65,52,2021,52
65,264,2021,52
65,313,2021,52
65,119,2021,52
65,258,2021,52
65,85,2021,52
65,226,2021,52
65,185,2021,52
65,322,2021,52
65,304,2021,52
65,47,2021,52
65,291,2021,52
65,163,2021,52
65,9,2021,52
65,152,2021,52
65,197,2021,52
65,199,2021,52
65,271,2021,52
65,346,2021,52
65,337,2021,52
65,72,2021,52
65,161,2021,52
65,259,2021,52
65,101,2021,52
65,130,2021,52
65,175,2021,52
65,204,2021,52
65,86,2021,52
65,109,2021,52
65,339,2021,52
65,113,2021,52
65,120,2021,52
65,247,2021,52
65,17,2021,52
65,306,2021,52
65,104,2021,52
65,156,2021,52
65,227,2021,52
65,334,2021,52
65,86,2021,52
65,156,2021,52
65,118,2021,52
65,118,2021,52
65,169,2021,52
65,53,2021,52
65,313,2021,52
65,36,2021,52
65,197,2021,52
65,26,2021,52
65,223,2021,52
65,141,2021,52
65,231,2021,52
65,15,2021,52
65,90,2021,52
65,104,2021,52
65,211,2021,52
65,143,2021,35
65,227,2021,35
65,148,2021,35
65,283,2021,35
65,294,2021,35
65,294,2021,35
65,126,2021,35
65,200,2021,35
65,164,2021,35
65,342,2021,35
65,223,2021,35
65,68,2021,35
65,326,2021,35
65,62,2021,35
65,299,2021,35
65,285,2021,35
65,313,2021,35
65,139,2021,35
65,60,2021,35
65,281,2021,35
65,53,2021,35
65,272,2021,35
65,196,2021,35
65,65,2021,35
65,273,2021,35
65,340,2021,35
65,7,2021,35
65,248,2021,35
65,285,2021,35
65,113,2021,35
65,212,2021,35
65,305,2021,35
65,117,2021,35
65,158,2021,35
65,152,2021,35
65,264,2021,35
65,325,2021,35
65,69,2021,35
65,47,2021,35
65,186,2021,35
65,74,2021,35
65,333,2021,35
65,16,2021,35
65,337,2021,35
65,300,2021,35
65,247,2021,35
65,244,2021,35
65,37,2021,35
65,230,2021,35
65,103,2021,35
65,221,2021,35
65,338,2021,35
65,306,2021,35
65,287,2021,35
65,49,2021,35
65,173,2021,35
65,121,2021,35
65,223,2021,35
65,240,2021,35
65,331,2021,35
65,1,2021,35
65,90,2021,35
65,56,2021,35
65,85,2021,35
65,294,2021,35
65,328,2021,35
65,104,2021,35
65,224,2021,35
65,13,2021,35
65,130,2021,35
65,327,2021,35
65,247,2021,35
65,16,2021,35
65,217,2021,35
65,199,2021,35
65,175,2021,35
65,25,2021,35
65,170,2021,35
65,79,2021,35
65,164,2021,35
65,213,2021,35
65,13,2021,35
65,156,2021,35
65,5,2021,35
65,110,2021,35
65,218,2021,35
65,73,2021,35
65,89,2021,35
65,7,2021,35
65,104,2021,35
65,29,2021,35
65,254,2021,35
65,214,2021,35
65,60,2021,35
65,116,2021,35
65,48,2021,35
65,13,2021,35
65,131,2021,35
65,208,2021,35
65,293,2021,35
65,103,2021,35
65,292,2021,35
65,320,2021,35
65,343,2021,35
65,121,2021,35
65,78,2021,35
65,242,2021,35
65,62,2021,35
65,262,2021,35
65,347,2021,35
65,16,2021,35
65,209,2021,35
65,183,2021,35
65,309,2021,35
65,42,2021,35
65,20,2021,35
65,159,2021,35
65,132,2021,35
65,296,2021,35
65,244,2021,35
65,99,2021,35
65,91,2021,35
65,234,2021,35
65,49,2021,35
65,290,2021,35
65,328,2021,35
65,189,2021,35
65,27,2021,35
65,135,2021,35
65,90,2021,35
65,203,2021,35
65,135,2021,35
65,142,2021,35
65,79,2021,35
65,53,2021,35
65,33,2021,35
65,41,2021,35
65,326,2021,35
65,255,2021,35
65,90,2021,35
65,264,2021,35
65,85,2021,35
65,120,2021,35
65,319,2021,35
65,307,2021,35
65,215,2021,35
65,206,2021,35
65,274,2021,35
65,195,2021,35
65,293,2021,35
65,168,2021,35
65,140,2021,35
65,141,2021,35
65,75,2021,35
65,330,2021,35
65,160,2021,35
65,271,2021,35
65,303,2021,35
65,60,2021,35
65,133,2021,35
65,46,2021,35
65,244,2021,35
65,138,2021,35
65,22,2021,35
65,152,2021,35
65,21,2021,35
65,120,2021,35
65,67,2021,35
65,149,2021,35
65,233,2021,35
65,99,2021,35
65,230,2021,35
65,195,2021,35
65,154,2021,35
65,34,2021,35
65,182,2021,35
65,6,2021,35
65,314,2021,35
65,216,2021,35
65,151,2021,35
65,153,2021,35
65,90,2021,35
65,145,2021,35
65,147,2021,35
65,8,2021,35
65,90,2021,35
65,221,2021,35
65,222,2021,35
65,152,2021,35
65,338,2021,35
65,340,2021,35
65,317,2021,35
65,330,2021,35
65,305,2021,35
65,218,2021,35
65,293,2021,35
65,125,2021,35
65,176,2021,35
65,47,2021,35
65,270,2021,35
65,48,2021,35
65,86,2021,35
65,225,2021,35
65,133,2021,35
65,108,2021,35
65,79,2021,35
65,78,2021,35
65,191,2021,35
65,138,2021,35
65,236,2021,35
65,116,2021,35
65,315,2021,35
65,220,2021,35
65,276,2021,35
65,293,2021,35
65,88,2021,35
65,270,2021,35
65,272,2021,36
65,1,2021,36
65,344,2021,36
65,155,2021,36
65,184,2021,36
65,21,2021,36
65,293,2021,36
65,61,2021,36
65,108,2021,36
65,330,2021,36
65,149,2021,36
65,168,2021,36
65,109,2021,36
65,226,2021,36
65,187,2021,36
65,225,2021,36
65,331,2021,36
65,184,2021,36
65,72,2021,36
65,150,2021,36
65,246,2021,36
65,247,2021,36
65,312,2021,36
65,303,2021,36
65,294,2021,36
65,184,2021,36
65,290,2021,36
65,164,2021,36
65,152,2021,36
65,328,2021,36
65,218,2021,36
65,275,2021,36
65,316,2021,36
65,241,2021,36
65,335,2021,36
65,42,2021,36
65,231,2021,36
65,151,2021,36
65,44,2021,36
65,45,2021,36
65,162,2021,36
65,123,2021,36
65,268,2021,36
65,339,2021,36
65,7,2021,36
65,100,2021,36
65,162,2021,36
65,281,2021,36
65,261,2021,36
65,217,2021,36
65,46,2021,36
65,202,2021,36
65,45,2021,36
65,269,2021,36
65,182,2021,36
65,10,2021,36
65,97,2021,36
65,177,2021,36
65,246,2021,36
65,242,2021,36
65,160,2021,36
65,23,2021,36
65,312,2021,36
65,182,2021,36
65,72,2021,36
65,253,2021,36
65,178,2021,36
65,192,2021,36
65,276,2021,36
65,143,2021,36
65,183,2021,36
65,116,2021,36
65,237,2021,36
65,118,2021,36
65,193,2021,36
65,306,2021,36
65,325,2021,36
65,330,2021,36
65,2,2021,36
65,73,2021,36
65,267,2021,36
65,337,2021,36
65,243,2021,36
65,193,2021,36
65,308,2021,36
65,31,2021,36
65,297,2021,36
65,233,2021,36
65,130,2021,36
65,278,2021,36
65,43,2021,36
65,233,2021,36
65,342,2021,36
65,82,2021,36
65,190,2021,36
65,12,2021,36
65,184,2021,36
65,128,2021,36
65,321,2021,36
65,135,2021,36
65,182,2021,36
65,28,2021,36
65,113,2021,36
65,281,2021,36
65,2,2021,36
65,314,2021,36
65,292,2021,36
65,303,2021,36
65,33,2021,36
65,84,2021,36
65,115,2021,36
65,81,2021,36
65,102,2021,36
65,178,2021,36
65,138,2021,36
65,112,2021,36
65,73,2021,36
65,113,2021,36
65,63,2021,36
65,242,2021,36
65,91,2021,36
65,171,2021,36
65,306,2021,36
65,313,2021,36
65,267,2021,36
65,81,2021,36
65,338,2021,36
65,112,2021,36
65,78,2021,36
65,253,2021,36
65,252,2021,36
65,247,2021,36
65,16,2021,36
65,109,2021,36
65,228,2021,36
65,27,2021,36
65,318,2021,36
65,139,2021,36
65,260,2021,36
65,161,2021,36
65,192,2021,36
65,29,2021,36
65,67,2021,36
65,159,2021,36
65,17,2021,36
65,341,2021,36
65,217,2021,36
65,154,2021,36
65,12,2021,36
65,347,2021,36
65,99,2021,36
65,66,2021,36
65,331,2021,36
65,206,2021,36
65,265,2021,36
65,236,2021,36
65,120,2021,36
65,175,2021,36
65,57,2021,36
65,148,2021,36
65,22,2021,36
65,112,2021,36
65,338,2021,36
65,4,2021,36
65,53,2021,36
65,182,2021,36
65,205,2021,36
65,273,2021,36
65,32,2021,36
65,155,2021,36
65,154,2021,36
65,92,2021,36
65,46,2021,36
65,153,2021,36
65,114,2021,36
65,55,2021,36
65,178,2021,36
65,317,2021,36
65,145,2021,36
65,99,2021,36
65,166,2021,36
65,252,2021,36
65,120,2021,36
65,220,2021,36
65,222,2021,36
65,290,2021,36
65,95,2021,36
65,344,2021,36
65,315,2021,36
65,304,2021,36
65,280,2021,36
65,259,2021,36
65,276,2021,36
65,321,2021,36
65,121,2021,36
65,341,2021,36
65,333,2021,36
65,51,2021,36
65,193,2021,36
65,288,2021,36
65,18,2021,36
65,21,2021,36
65,309,2021,36
65,20,2021,36
65,64,2021,36
65,322,2021,36
65,334,2021,36
65,245,2021,36
65,212,2021,36
65,274,2021,36
65,26,2021,36
65,175,2021,36
65,8,2021,36
65,277,2021,36
65,44,2021,36
65,238,2021,36
65,123,2021,36
65,238,2021,36
65,58,2021,36
65,346,2021,36
65,167,2021,36
65,42,2021,37
65,158,2021,37
65,149,2021,37
65,336,2021,37
65,206,2021,37
65,318,2021,37
65,208,2021,37
65,342,2021,37
65,102,2021,37
65,70,2021,37
65,79,2021,37
65,327,2021,37
65,242,2021,37
65,23,2021,37
65,282,2021,37
65,246,2021,37
65,101,2021,37
65,99,2021,37
65,112,2021,37
65,114,2021,37
65,169,2021,37
65,68,2021,37
65,287,2021,37
65,283,2021,37
65,121,2021,37
65,190,2021,37
65,39,2021,37
65,155,2021,37
65,58,2021,37
65,63,2021,37
65,257,2021,37
65,319,2021,37
65,244,2021,37
65,331,2021,37
65,88,2021,37
65,65,2021,37
65,156,2021,37
65,175,2021,37
65,48,2021,37
65,106,2021,37
65,341,2021,37
65,137,2021,37
65,328,2021,37
65,65,2021,37
65,166,2021,37
65,275,2021,37
65,133,2021,37
65,335,2021,37
65,173,2021,37
65,98,2021,37
65,249,2021,37
65,303,2021,37
65,116,2021,37
65,133,2021,37
65,212,2021,37
65,52,2021,37
65,212,2021,37
65,47,2021,37
65,88,2021,37
65,346,2021,37
65,180,2021,37
65,81,2021,37
65,112,2021,37
65,108,2021,37
65,65,2021,37
65,68,2021,37
65,308,2021,37
65,106,2021,37
65,203,2021,37
65,321,2021,37
65,35,2021,37
65,158,2021,37
65,63,2021,37
65,285,2021,37
65,155,2021,37
65,182,2021,37
65,58,2021,37
65,12,2021,37
65,184,2021,37
65,215,2021,37
65,315,2021,37
65,254,2021,37
65,170,2021,37
65,345,2021,37
65,339,2021,37
65,26,2021,37
65,40,2021,37
65,152,2021,37
65,172,2021,37
65,346,2021,37
65,123,2021,37
65,52,2021,37
65,11,2021,37
65,22,2021,37
65,288,2021,37
65,76,2021,37
65,318,2021,37
65,285,2021,37
65,138,2021,37
65,24,2021,37
65,115,2021,37
65,161,2021,37
65,25,2021,37
65,90,2021,37
65,114,2021,37
65,260,2021,37
65,32,2021,37
65,271,2021,37
65,340,2021,37
65,168,2021,37
65,205,2021,37
65,21,2021,37
65,289,2021,37
65,120,2021,37
65,252,2021,37
65,197,2021,37
65,78,2021,37
65,113,2021,37
65,160,2021,37
65,136,2021,37
65,241,2021,37
65,286,2021,37
65,25,2021,37
65,15,2021,37
65,178,2021,37
65,316,2021,37
65,72,2021,37
65,131,2021,37
65,241,2021,37
65,100,2021,37
65,177,2021,37
65,83,2021,37
65,268,2021,37
65,48,2021,37
65,71,2021,37
65,323,2021,37
65,18,2021,37
65,134,2021,37
65,250,2021,37
65,312,2021,37
65,332,2021,37
65,152,2021,37
65,339,2021,37
65,230,2021,37
65,52,2021,37
65,8,2021,37
65,11,2021,37
65,224,2021,37
65,168,2021,37
65,125,2021,37
65,34,2021,37
65,120,2021,37
65,78,2021,37
65,96,2021,37
65,111,2021,37
65,238,2021,37
65,153,2021,37
65,168,2021,37
65,295,2021,37
65,311,2021,37
65,61,2021,37
65,168,2021,37
65,238,2021,37
